offer_id,customer_id,offer_type,accepted,date_offered
OFF014971,15612139,insurance_bundle,0,2023-09-02
OFF014972,15612139,insurance_bundle,0,2024-07-26
OFF014973,15709917,savings_bonus,0,2024-09-04
OFF014974,15718843,credit_card_upgrade,0,2023-01-20
OFF014975,15718843,fee_waiver,0,2024-01-17
OFF014976,15718843,fee_waiver,0,2024-04-15
OFF014977,15718843,credit_card_upgrade,0,2024-04-25
OFF014978,15799494,credit_card_upgrade,1,2024-08-12
OFF014979,15799494,fee_waiver,0,2024-09-07
OFF014980,15673439,loan_preapproval,0,2024-02-08
OFF014981,15673439,insurance_bundle,0,2024-05-04
OFF014982,15673439,savings_bonus,0,2024-02-08
OFF014983,15673439,loan_preapproval,1,2024-05-05
OFF014984,15673439,insurance_bundle,1,2024-02-17
OFF014985,15669011,insurance_bundle,0,2024-03-26
OFF014986,15581388,fee_waiver,0,2024-02-18
OFF014987,15581388,loan_preapproval,0,2024-07-29
OFF014988,15581388,insurance_bundle,0,2024-06-30
OFF014989,15581388,credit_card_upgrade,0,2023-07-22
OFF014990,15581388,loan_preapproval,0,2024-02-24
OFF014991,15743153,savings_bonus,0,2024-09-21
OFF014992,15579787,insurance_bundle,0,2024-09-16
OFF014993,15579787,savings_bonus,0,2024-01-11
OFF014994,15579787,savings_bonus,0,2024-04-08
OFF014995,15579787,credit_card_upgrade,0,2023-08-19
OFF014996,15759966,savings_bonus,0,2023-09-12
OFF014997,15759966,savings_bonus,0,2024-10-27
OFF014998,15759966,savings_bonus,0,2023-05-16
OFF014999,15764021,insurance_bundle,0,2023-02-19
OFF015000,15764021,fee_waiver,0,2023-03-20
OFF015001,15764021,loan_preapproval,0,2024-09-22
OFF015002,15764021,loan_preapproval,0,2024-06-03
OFF015003,15764021,loan_preapproval,0,2023-01-25
OFF015004,15687218,fee_waiver,0,2023-01-20
OFF015005,15687218,savings_bonus,0,2024-01-30
OFF015006,15687218,savings_bonus,1,2024-10-10
OFF015007,15687218,savings_bonus,0,2024-03-12
OFF015008,15687218,fee_waiver,0,2023-02-10
OFF015009,15768887,loan_preapproval,0,2023-07-12
OFF015010,15768887,credit_card_upgrade,0,2023-11-20
OFF015011,15768887,loan_preapproval,0,2023-01-15
OFF015012,15768887,savings_bonus,0,2023-05-06
OFF015013,15735358,insurance_bundle,0,2024-12-07
OFF015014,15735358,savings_bonus,0,2023-05-29
OFF015015,15749472,insurance_bundle,0,2023-04-06
OFF015016,15749472,loan_preapproval,0,2024-08-07
OFF015017,15749472,loan_preapproval,0,2023-08-20
OFF015018,15685872,savings_bonus,0,2024-09-22
OFF015019,15760851,loan_preapproval,1,2024-07-18
OFF015020,15760851,savings_bonus,0,2023-11-25
OFF015021,15734588,insurance_bundle,0,2023-03-27
OFF015022,15734588,insurance_bundle,0,2024-11-15
OFF015023,15734588,loan_preapproval,0,2024-01-08
OFF015024,15606435,insurance_bundle,0,2023-01-15
OFF015025,15606435,loan_preapproval,1,2023-11-11
OFF015026,15606435,credit_card_upgrade,0,2024-05-13
OFF015027,15606435,loan_preapproval,0,2024-10-15
OFF015028,15606435,insurance_bundle,0,2023-05-24
OFF015029,15790247,savings_bonus,0,2024-03-14
OFF015030,15676433,savings_bonus,0,2023-03-07
OFF015031,15676433,loan_preapproval,0,2023-03-05
OFF015032,15625905,fee_waiver,0,2024-02-26
OFF015033,15626414,loan_preapproval,0,2023-11-06
OFF015034,15626414,credit_card_upgrade,1,2024-09-08
OFF015035,15626414,fee_waiver,0,2024-12-23
OFF015036,15623220,fee_waiver,1,2023-11-04
OFF015037,15623220,loan_preapproval,0,2023-08-06
OFF015038,15623220,savings_bonus,0,2024-10-17
OFF015039,15623220,savings_bonus,0,2023-12-18
OFF015040,15752857,insurance_bundle,0,2024-06-29
OFF015041,15752857,insurance_bundle,0,2024-10-24
OFF015042,15752857,credit_card_upgrade,0,2024-06-07
OFF015043,15752857,credit_card_upgrade,0,2023-09-12
OFF015044,15752857,fee_waiver,0,2024-12-29
OFF015045,15677908,savings_bonus,0,2023-09-08
OFF015046,15677908,savings_bonus,0,2024-04-19
OFF015047,15677908,savings_bonus,0,2024-05-30
OFF015048,15773013,savings_bonus,1,2024-12-16
OFF015049,15773013,fee_waiver,0,2023-05-22
OFF015050,15773013,savings_bonus,1,2023-12-21
OFF015051,15773013,savings_bonus,0,2024-03-03
OFF015052,15773013,savings_bonus,1,2023-03-02
OFF015053,15623972,fee_waiver,1,2024-10-04
OFF015054,15623972,insurance_bundle,1,2024-10-01
OFF015055,15623972,savings_bonus,0,2024-04-10
OFF015056,15738627,insurance_bundle,0,2023-09-02
OFF015057,15684868,credit_card_upgrade,0,2023-10-07
OFF015058,15627854,savings_bonus,0,2024-09-02
OFF015059,15627854,savings_bonus,0,2023-05-11
OFF015060,15627854,fee_waiver,1,2023-11-25
OFF015061,15669253,credit_card_upgrade,1,2023-06-18
OFF015062,15669253,loan_preapproval,1,2023-12-30
OFF015063,15574558,fee_waiver,0,2023-01-16
OFF015064,15574558,savings_bonus,0,2024-08-18
OFF015065,15574558,credit_card_upgrade,0,2023-09-03
OFF015066,15635256,loan_preapproval,0,2024-09-29
OFF015067,15635256,loan_preapproval,0,2023-05-26
OFF015068,15674720,savings_bonus,0,2024-01-12
OFF015069,15674720,savings_bonus,0,2024-01-27
OFF015070,15580249,fee_waiver,0,2024-05-24
OFF015071,15675431,insurance_bundle,0,2024-03-29
OFF015072,15675431,fee_waiver,0,2023-08-23
OFF015073,15698285,loan_preapproval,0,2023-10-24
OFF015074,15698285,loan_preapproval,1,2024-08-15
OFF015075,15698285,savings_bonus,1,2024-07-06
OFF015076,15698285,fee_waiver,0,2024-03-31
OFF015077,15810775,insurance_bundle,0,2023-07-11
OFF015078,15810775,fee_waiver,0,2023-01-16
OFF015079,15810775,fee_waiver,0,2023-07-04
OFF015080,15810775,fee_waiver,0,2024-04-01
OFF015081,15678173,loan_preapproval,1,2023-03-14
OFF015082,15678173,fee_waiver,0,2024-03-18
OFF015083,15678173,savings_bonus,0,2024-08-25
OFF015084,15678173,fee_waiver,0,2024-10-12
OFF015085,15665222,credit_card_upgrade,0,2023-10-27
OFF015086,15665222,savings_bonus,0,2023-06-11
OFF015087,15665222,savings_bonus,0,2024-01-22
OFF015088,15665222,insurance_bundle,1,2023-08-03
OFF015089,15665222,loan_preapproval,0,2024-07-01
OFF015090,15803908,fee_waiver,0,2024-06-16
OFF015091,15803908,insurance_bundle,0,2023-02-24
OFF015092,15803908,fee_waiver,0,2023-02-02
OFF015093,15803908,loan_preapproval,1,2023-12-16
OFF015094,15803908,loan_preapproval,1,2024-02-14
OFF015095,15586039,credit_card_upgrade,0,2023-10-22
OFF015096,15586039,loan_preapproval,0,2024-10-09
OFF015097,15586039,insurance_bundle,0,2024-06-29
OFF015098,15586039,savings_bonus,0,2024-05-21
OFF015099,15802570,fee_waiver,0,2023-06-02
OFF015100,15781451,savings_bonus,0,2023-10-03
OFF015101,15781451,credit_card_upgrade,0,2023-08-30
OFF015102,15721019,credit_card_upgrade,0,2023-03-24
OFF015103,15721019,fee_waiver,0,2024-11-19
OFF015104,15721019,credit_card_upgrade,0,2023-07-05
OFF015105,15721019,credit_card_upgrade,0,2024-02-12
OFF015106,15721019,insurance_bundle,0,2024-09-17
OFF015107,15738588,credit_card_upgrade,0,2024-09-25
OFF015108,15738588,savings_bonus,0,2024-03-19
OFF015109,15738588,credit_card_upgrade,0,2024-02-06
OFF015110,15738588,insurance_bundle,0,2023-10-09
OFF015111,15738588,insurance_bundle,1,2023-01-30
OFF015112,15730657,fee_waiver,0,2023-07-07
OFF015113,15730657,insurance_bundle,0,2024-01-11
OFF015114,15730657,loan_preapproval,0,2024-12-25
OFF015115,15725945,loan_preapproval,1,2024-12-02
OFF015116,15725945,loan_preapproval,1,2023-01-06
OFF015117,15725945,credit_card_upgrade,0,2023-03-23
OFF015118,15725945,fee_waiver,0,2023-04-03
OFF015119,15813159,loan_preapproval,0,2023-02-17
OFF015120,15813159,credit_card_upgrade,0,2024-05-19
OFF015121,15636820,credit_card_upgrade,0,2024-01-28
OFF015122,15636820,insurance_bundle,0,2023-10-02
OFF015123,15603880,credit_card_upgrade,0,2023-01-25
OFF015124,15619494,loan_preapproval,0,2024-11-10
OFF015125,15619494,loan_preapproval,1,2024-05-17
OFF015126,15596992,loan_preapproval,0,2023-11-04
OFF015127,15735025,savings_bonus,0,2024-04-30
OFF015128,15735025,credit_card_upgrade,1,2023-02-19
OFF015129,15735025,insurance_bundle,1,2024-04-10
OFF015130,15730759,loan_preapproval,0,2024-04-09
OFF015131,15730759,fee_waiver,0,2024-09-25
OFF015132,15730759,loan_preapproval,1,2023-05-06
OFF015133,15730759,fee_waiver,1,2023-03-03
OFF015134,15730759,insurance_bundle,0,2024-09-14
OFF015135,15711316,savings_bonus,0,2024-06-29
OFF015136,15711316,credit_card_upgrade,0,2024-11-02
OFF015137,15711316,credit_card_upgrade,0,2023-12-20
OFF015138,15711316,insurance_bundle,0,2024-10-15
OFF015139,15738785,insurance_bundle,0,2024-07-06
OFF015140,15738785,savings_bonus,0,2024-01-09
OFF015141,15738785,insurance_bundle,0,2023-08-19
OFF015142,15738785,loan_preapproval,0,2024-04-17
OFF015143,15738785,savings_bonus,0,2023-10-14
OFF015144,15777896,fee_waiver,0,2023-01-22
OFF015145,15777896,fee_waiver,0,2024-09-25
OFF015146,15777896,fee_waiver,0,2023-08-11
OFF015147,15628963,insurance_bundle,0,2024-07-06
OFF015148,15628963,insurance_bundle,0,2023-08-11
OFF015149,15628963,credit_card_upgrade,0,2023-10-23
OFF015150,15628963,savings_bonus,0,2023-07-18
OFF015151,15628963,savings_bonus,0,2023-01-26
OFF015152,15742126,fee_waiver,0,2023-06-28
OFF015153,15742126,credit_card_upgrade,0,2023-02-03
OFF015154,15738884,insurance_bundle,0,2024-04-24
OFF015155,15615050,savings_bonus,0,2023-12-22
OFF015156,15615050,loan_preapproval,0,2024-09-22
OFF015157,15803005,savings_bonus,0,2023-04-02
OFF015158,15803005,insurance_bundle,0,2023-05-23
OFF015159,15803005,savings_bonus,1,2024-04-27
OFF015160,15743498,loan_preapproval,1,2023-12-24
OFF015161,15720463,loan_preapproval,1,2023-06-29
OFF015162,15720463,insurance_bundle,0,2024-12-02
OFF015163,15720463,loan_preapproval,0,2024-07-11
OFF015164,15720463,credit_card_upgrade,0,2023-09-22
OFF015165,15588695,credit_card_upgrade,0,2024-12-08
OFF015166,15588695,fee_waiver,0,2024-12-12
OFF015167,15588695,credit_card_upgrade,1,2024-01-12
OFF015168,15588695,fee_waiver,1,2023-11-08
OFF015169,15665802,loan_preapproval,1,2023-11-23
OFF015170,15665802,insurance_bundle,0,2023-05-10
OFF015171,15665802,credit_card_upgrade,1,2024-03-31
OFF015172,15665802,credit_card_upgrade,0,2024-06-12
OFF015173,15665802,credit_card_upgrade,1,2024-06-27
OFF015174,15750731,insurance_bundle,0,2024-03-15
OFF015175,15750731,loan_preapproval,0,2023-05-12
OFF015176,15750731,credit_card_upgrade,0,2024-03-04
OFF015177,15750731,insurance_bundle,0,2024-10-31
OFF015178,15750731,insurance_bundle,1,2023-01-13
OFF015179,15605134,credit_card_upgrade,0,2024-06-30
OFF015180,15605134,insurance_bundle,0,2024-03-19
OFF015181,15605134,savings_bonus,0,2023-11-11
OFF015182,15737910,insurance_bundle,0,2023-12-25
OFF015183,15737910,fee_waiver,0,2024-03-13
OFF015184,15761076,fee_waiver,0,2024-10-13
OFF015185,15761076,insurance_bundle,0,2023-07-10
OFF015186,15761076,savings_bonus,0,2024-04-15
OFF015187,15761076,insurance_bundle,0,2024-07-05
OFF015188,15710105,fee_waiver,0,2024-05-18
OFF015189,15710105,insurance_bundle,0,2023-08-15
OFF015190,15710105,fee_waiver,0,2024-02-02
OFF015191,15710105,insurance_bundle,1,2023-06-14
OFF015192,15577402,loan_preapproval,0,2023-01-31
OFF015193,15577402,credit_card_upgrade,0,2023-01-18
OFF015194,15577402,fee_waiver,0,2024-10-23
OFF015195,15577402,credit_card_upgrade,0,2024-10-23
OFF015196,15577402,credit_card_upgrade,0,2023-04-10
OFF015197,15803337,fee_waiver,0,2024-11-14
OFF015198,15803337,loan_preapproval,0,2023-03-01
OFF015199,15803337,savings_bonus,0,2024-05-18
OFF015200,15803337,loan_preapproval,0,2024-08-28
OFF015201,15654372,credit_card_upgrade,0,2024-01-06
OFF015202,15654372,fee_waiver,0,2023-12-19
OFF015203,15654372,loan_preapproval,0,2024-06-01
OFF015204,15585867,credit_card_upgrade,0,2024-11-30
OFF015205,15585867,fee_waiver,0,2023-01-18
OFF015206,15662488,loan_preapproval,0,2024-06-05
OFF015207,15662488,credit_card_upgrade,0,2024-12-13
OFF015208,15662488,insurance_bundle,0,2024-11-08
OFF015209,15604813,credit_card_upgrade,0,2024-08-12
OFF015210,15611644,credit_card_upgrade,0,2023-03-27
OFF015211,15611644,fee_waiver,0,2023-07-24
OFF015212,15611644,savings_bonus,0,2023-07-29
OFF015213,15611644,insurance_bundle,0,2024-03-21
OFF015214,15674928,credit_card_upgrade,0,2024-06-18
OFF015215,15674928,insurance_bundle,0,2024-10-06
OFF015216,15674928,loan_preapproval,0,2023-05-29
OFF015217,15674928,savings_bonus,0,2023-09-24
OFF015218,15764293,insurance_bundle,0,2023-05-28
OFF015219,15764293,credit_card_upgrade,0,2024-05-17
OFF015220,15764293,savings_bonus,0,2024-09-24
OFF015221,15764293,insurance_bundle,0,2023-11-05
OFF015222,15764293,loan_preapproval,0,2023-07-25
OFF015223,15636423,insurance_bundle,0,2023-11-06
OFF015224,15607629,insurance_bundle,1,2024-10-15
OFF015225,15607629,loan_preapproval,0,2023-12-10
OFF015226,15607629,credit_card_upgrade,0,2023-06-22
OFF015227,15607629,fee_waiver,0,2023-02-11
OFF015228,15577313,savings_bonus,0,2024-06-22
OFF015229,15577313,loan_preapproval,0,2024-03-24
OFF015230,15577313,insurance_bundle,0,2023-08-17
OFF015231,15577313,credit_card_upgrade,0,2023-07-11
OFF015232,15714493,fee_waiver,1,2024-11-17
OFF015233,15714493,fee_waiver,0,2024-02-07
OFF015234,15643359,loan_preapproval,0,2023-09-20
OFF015235,15643359,credit_card_upgrade,0,2023-09-16
OFF015236,15643359,savings_bonus,0,2024-04-23
OFF015237,15687913,savings_bonus,0,2023-05-13
OFF015238,15687913,savings_bonus,0,2024-09-17
OFF015239,15687913,insurance_bundle,0,2023-12-06
OFF015240,15708693,fee_waiver,0,2024-05-03
OFF015241,15708693,savings_bonus,1,2023-04-17
OFF015242,15708693,loan_preapproval,0,2024-11-03
OFF015243,15672016,fee_waiver,0,2023-09-24
OFF015244,15727605,insurance_bundle,1,2024-10-03
OFF015245,15727605,savings_bonus,1,2023-01-24
OFF015246,15727605,savings_bonus,0,2024-03-26
OFF015247,15727605,savings_bonus,0,2024-12-27
OFF015248,15727605,fee_waiver,0,2024-05-11
OFF015249,15651144,insurance_bundle,0,2024-04-15
OFF015250,15651144,fee_waiver,0,2023-08-20
OFF015251,15651144,fee_waiver,0,2023-05-02
OFF015252,15749401,insurance_bundle,0,2024-05-22
OFF015253,15691874,loan_preapproval,0,2024-09-13
OFF015254,15691874,savings_bonus,0,2024-10-14
OFF015255,15691874,loan_preapproval,0,2024-01-07
OFF015256,15691874,loan_preapproval,0,2024-07-08
OFF015257,15620735,credit_card_upgrade,0,2023-01-16
OFF015258,15620735,loan_preapproval,0,2023-09-12
OFF015259,15620735,savings_bonus,1,2024-03-10
OFF015260,15620735,savings_bonus,0,2023-04-20
OFF015261,15769781,credit_card_upgrade,1,2024-08-15
OFF015262,15769781,credit_card_upgrade,1,2023-04-13
OFF015263,15624611,insurance_bundle,0,2024-08-04
OFF015264,15624611,credit_card_upgrade,0,2024-08-13
OFF015265,15773071,loan_preapproval,0,2023-11-17
OFF015266,15773071,fee_waiver,0,2024-07-27
OFF015267,15773071,credit_card_upgrade,0,2023-05-18
OFF015268,15773071,insurance_bundle,0,2023-05-19
OFF015269,15720371,insurance_bundle,0,2023-11-26
OFF015270,15720371,insurance_bundle,0,2023-12-13
OFF015271,15720371,loan_preapproval,0,2024-09-08
OFF015272,15806407,credit_card_upgrade,0,2023-10-16
OFF015273,15806407,savings_bonus,0,2023-09-16
OFF015274,15806407,credit_card_upgrade,0,2023-01-03
OFF015275,15806407,loan_preapproval,1,2024-07-04
OFF015276,15785042,loan_preapproval,0,2024-10-12
OFF015277,15785042,credit_card_upgrade,0,2023-09-25
OFF015278,15785042,credit_card_upgrade,0,2024-02-03
OFF015279,15785042,savings_bonus,0,2023-10-30
OFF015280,15677550,fee_waiver,0,2024-03-06
OFF015281,15654096,savings_bonus,0,2024-03-01
OFF015282,15654096,savings_bonus,0,2023-05-13
OFF015283,15617320,credit_card_upgrade,0,2023-09-01
OFF015284,15617320,fee_waiver,0,2023-11-24
OFF015285,15617320,insurance_bundle,0,2024-02-28
OFF015286,15617320,credit_card_upgrade,0,2024-07-21
OFF015287,15649112,fee_waiver,0,2024-11-16
OFF015288,15649112,credit_card_upgrade,0,2024-07-18
OFF015289,15690526,credit_card_upgrade,1,2023-09-11
OFF015290,15690526,credit_card_upgrade,1,2023-07-19
OFF015291,15690526,insurance_bundle,0,2024-07-13
OFF015292,15690526,insurance_bundle,0,2024-05-05
OFF015293,15806945,loan_preapproval,0,2024-11-02
OFF015294,15806945,loan_preapproval,1,2023-07-15
OFF015295,15806945,credit_card_upgrade,0,2023-03-04
OFF015296,15806945,fee_waiver,1,2024-03-10
OFF015297,15806945,fee_waiver,0,2023-06-20
OFF015298,15670066,fee_waiver,0,2024-10-25
OFF015299,15625761,loan_preapproval,1,2023-10-03
OFF015300,15625761,credit_card_upgrade,0,2024-12-14
OFF015301,15625761,credit_card_upgrade,0,2024-07-28
OFF015302,15735080,credit_card_upgrade,0,2024-11-26
OFF015303,15735080,loan_preapproval,0,2023-05-18
OFF015304,15735080,fee_waiver,0,2024-12-12
OFF015305,15619537,savings_bonus,0,2023-06-08
OFF015306,15619537,fee_waiver,0,2023-12-07
OFF015307,15619537,fee_waiver,0,2023-09-01
OFF015308,15619537,savings_bonus,0,2024-12-21
OFF015309,15598162,loan_preapproval,0,2024-10-14
OFF015310,15598162,fee_waiver,0,2024-11-01
OFF015311,15598162,savings_bonus,0,2023-12-26
OFF015312,15694300,credit_card_upgrade,1,2023-05-25
OFF015313,15694300,loan_preapproval,0,2024-01-04
OFF015314,15694300,savings_bonus,0,2024-05-31
OFF015315,15694300,savings_bonus,0,2023-06-02
OFF015316,15637235,loan_preapproval,0,2024-11-01
OFF015317,15637235,loan_preapproval,0,2024-09-15
OFF015318,15637235,credit_card_upgrade,0,2023-03-25
OFF015319,15637235,fee_waiver,1,2023-11-25
OFF015320,15612444,insurance_bundle,0,2023-01-19
OFF015321,15612444,loan_preapproval,0,2023-03-30
OFF015322,15612444,savings_bonus,0,2024-09-07
OFF015323,15612444,credit_card_upgrade,0,2024-11-23
OFF015324,15626457,savings_bonus,1,2024-04-24
OFF015325,15626457,fee_waiver,0,2024-11-05
OFF015326,15626457,loan_preapproval,0,2023-07-11
OFF015327,15626457,insurance_bundle,0,2024-06-04
OFF015328,15627995,credit_card_upgrade,0,2023-09-27
OFF015329,15627995,fee_waiver,1,2023-03-14
OFF015330,15627995,fee_waiver,0,2023-05-04
OFF015331,15627995,insurance_bundle,0,2024-06-09
OFF015332,15706128,savings_bonus,0,2023-11-05
OFF015333,15706128,fee_waiver,0,2023-10-04
OFF015334,15666430,savings_bonus,1,2023-02-15
OFF015335,15666430,fee_waiver,0,2024-03-06
OFF015336,15666430,loan_preapproval,0,2024-06-13
OFF015337,15666430,insurance_bundle,0,2024-07-07
OFF015338,15581323,loan_preapproval,0,2023-02-27
OFF015339,15581323,fee_waiver,0,2023-01-24
OFF015340,15581323,savings_bonus,0,2023-01-22
OFF015341,15801942,insurance_bundle,0,2023-08-04
OFF015342,15801942,savings_bonus,0,2024-12-03
OFF015343,15801942,loan_preapproval,0,2024-09-23
OFF015344,15801942,loan_preapproval,0,2024-12-15
OFF015345,15567431,insurance_bundle,0,2024-12-20
OFF015346,15567431,fee_waiver,0,2024-09-06
OFF015347,15810167,credit_card_upgrade,1,2023-12-14
OFF015348,15810167,fee_waiver,1,2023-08-05
OFF015349,15810167,insurance_bundle,0,2023-10-07
OFF015350,15810167,loan_preapproval,0,2024-10-23
OFF015351,15810167,savings_bonus,0,2024-11-25
OFF015352,15611157,savings_bonus,1,2024-12-10
OFF015353,15656822,insurance_bundle,0,2023-11-12
OFF015354,15656822,savings_bonus,0,2023-02-21
OFF015355,15656822,fee_waiver,0,2024-04-29
OFF015356,15580560,insurance_bundle,0,2023-10-22
OFF015357,15580560,fee_waiver,0,2023-10-23
OFF015358,15580560,insurance_bundle,0,2023-02-25
OFF015359,15580560,fee_waiver,0,2024-03-26
OFF015360,15580560,loan_preapproval,0,2024-09-09
OFF015361,15587584,credit_card_upgrade,0,2024-11-21
OFF015362,15587584,credit_card_upgrade,1,2024-12-08
OFF015363,15587584,insurance_bundle,0,2024-10-18
OFF015364,15587584,insurance_bundle,0,2024-11-22
OFF015365,15813974,credit_card_upgrade,0,2023-05-18
OFF015366,15813974,credit_card_upgrade,0,2023-06-10
OFF015367,15813974,loan_preapproval,1,2024-07-31
OFF015368,15813974,insurance_bundle,0,2024-04-12
OFF015369,15746986,loan_preapproval,0,2024-03-19
OFF015370,15759741,loan_preapproval,0,2024-05-06
OFF015371,15759741,insurance_bundle,0,2024-04-05
OFF015372,15759741,savings_bonus,0,2023-12-22
OFF015373,15759741,loan_preapproval,0,2024-02-28
OFF015374,15734892,savings_bonus,0,2024-07-07
OFF015375,15734892,savings_bonus,1,2024-03-12
OFF015376,15734892,insurance_bundle,0,2024-05-27
OFF015377,15734892,insurance_bundle,0,2024-11-04
OFF015378,15797194,savings_bonus,0,2024-06-06
OFF015379,15797194,insurance_bundle,1,2023-02-16
OFF015380,15797194,credit_card_upgrade,1,2023-12-18
OFF015381,15723786,savings_bonus,0,2023-09-29
OFF015382,15723786,savings_bonus,0,2023-09-02
OFF015383,15642726,insurance_bundle,0,2023-12-24
OFF015384,15642726,loan_preapproval,0,2024-10-12
OFF015385,15664339,fee_waiver,0,2024-04-11
OFF015386,15664339,credit_card_upgrade,0,2023-05-02
OFF015387,15664339,savings_bonus,0,2023-12-03
OFF015388,15664339,insurance_bundle,0,2023-07-20
OFF015389,15664339,insurance_bundle,1,2024-09-09
OFF015390,15754526,credit_card_upgrade,0,2024-06-19
OFF015391,15754526,credit_card_upgrade,0,2024-10-25
OFF015392,15751412,fee_waiver,0,2024-01-08
OFF015393,15609558,fee_waiver,0,2024-07-31
OFF015394,15609558,savings_bonus,0,2024-08-11
OFF015395,15609558,fee_waiver,0,2024-11-12
OFF015396,15609558,loan_preapproval,0,2024-10-25
OFF015397,15609558,loan_preapproval,0,2024-09-22
OFF015398,15572408,fee_waiver,0,2024-04-18
OFF015399,15572408,credit_card_upgrade,1,2023-01-06
OFF015400,15572408,credit_card_upgrade,0,2024-01-22
OFF015401,15572408,insurance_bundle,0,2024-04-16
OFF015402,15572408,savings_bonus,0,2023-07-18
OFF015403,15613923,credit_card_upgrade,0,2024-07-12
OFF015404,15613923,fee_waiver,0,2024-08-30
OFF015405,15613923,fee_waiver,0,2023-06-08
OFF015406,15747000,credit_card_upgrade,0,2023-08-17
OFF015407,15747000,insurance_bundle,0,2023-10-05
OFF015408,15747000,insurance_bundle,0,2024-09-10
OFF015409,15731781,savings_bonus,0,2024-02-04
OFF015410,15727198,fee_waiver,0,2023-08-06
OFF015411,15727198,fee_waiver,0,2024-02-05
OFF015412,15727198,credit_card_upgrade,0,2024-06-23
OFF015413,15727198,insurance_bundle,0,2024-01-28
OFF015414,15727198,savings_bonus,0,2023-11-20
OFF015415,15794273,credit_card_upgrade,0,2023-07-13
OFF015416,15794273,credit_card_upgrade,0,2024-02-29
OFF015417,15794273,savings_bonus,0,2023-03-10
OFF015418,15794273,insurance_bundle,0,2023-02-07
OFF015419,15804950,credit_card_upgrade,0,2023-07-18
OFF015420,15804950,credit_card_upgrade,0,2024-03-05
OFF015421,15804950,credit_card_upgrade,0,2024-12-14
OFF015422,15804950,insurance_bundle,0,2023-05-24
OFF015423,15804950,fee_waiver,0,2023-11-06
OFF015424,15576304,fee_waiver,0,2024-03-28
OFF015425,15576304,insurance_bundle,0,2024-01-19
OFF015426,15645200,credit_card_upgrade,0,2024-03-01
OFF015427,15645200,fee_waiver,1,2023-02-05
OFF015428,15645200,insurance_bundle,0,2024-04-06
OFF015429,15645200,loan_preapproval,1,2024-06-16
OFF015430,15779627,loan_preapproval,0,2023-11-11
OFF015431,15779627,credit_card_upgrade,0,2023-08-30
OFF015432,15779627,savings_bonus,0,2023-06-26
OFF015433,15779627,loan_preapproval,0,2024-01-14
OFF015434,15779627,fee_waiver,1,2023-07-05
OFF015435,15750755,savings_bonus,0,2024-05-26
OFF015436,15750755,credit_card_upgrade,0,2024-01-28
OFF015437,15569654,insurance_bundle,0,2023-08-01
OFF015438,15753079,credit_card_upgrade,0,2023-10-17
OFF015439,15753079,fee_waiver,0,2024-02-26
OFF015440,15684995,loan_preapproval,0,2023-02-26
OFF015441,15790763,loan_preapproval,1,2023-09-20
OFF015442,15766458,credit_card_upgrade,0,2023-03-18
OFF015443,15766458,credit_card_upgrade,0,2023-01-03
OFF015444,15766458,insurance_bundle,0,2023-10-31
OFF015445,15766458,savings_bonus,0,2023-10-14
OFF015446,15766458,insurance_bundle,1,2024-10-27
OFF015447,15616221,insurance_bundle,0,2023-08-02
OFF015448,15616221,loan_preapproval,0,2024-02-12
OFF015449,15616221,savings_bonus,1,2024-02-18
OFF015450,15616221,loan_preapproval,0,2024-07-14
OFF015451,15616221,insurance_bundle,1,2023-06-25
OFF015452,15776124,loan_preapproval,1,2023-04-01
OFF015453,15776124,savings_bonus,0,2023-08-22
OFF015454,15665811,credit_card_upgrade,0,2024-10-27
OFF015455,15665811,loan_preapproval,0,2024-06-03
OFF015456,15729804,credit_card_upgrade,0,2024-11-05
OFF015457,15729804,savings_bonus,0,2023-06-23
OFF015458,15714062,credit_card_upgrade,0,2023-05-26
OFF015459,15714062,loan_preapproval,0,2024-11-01
OFF015460,15714062,insurance_bundle,0,2023-06-22
OFF015461,15592197,credit_card_upgrade,0,2024-01-04
OFF015462,15592197,loan_preapproval,1,2024-02-20
OFF015463,15697678,fee_waiver,1,2023-09-30
OFF015464,15800412,fee_waiver,0,2023-05-19
OFF015465,15800412,insurance_bundle,0,2024-10-11
OFF015466,15597610,loan_preapproval,0,2024-06-02
OFF015467,15726634,credit_card_upgrade,0,2024-03-04
OFF015468,15726634,fee_waiver,0,2024-11-11
OFF015469,15726634,loan_preapproval,0,2024-01-10
OFF015470,15670866,insurance_bundle,0,2024-01-15
OFF015471,15670866,fee_waiver,0,2024-06-22
OFF015472,15667462,fee_waiver,0,2023-08-03
OFF015473,15662574,fee_waiver,0,2023-11-01
OFF015474,15662574,fee_waiver,0,2024-08-16
OFF015475,15662574,fee_waiver,1,2023-12-20
OFF015476,15662574,savings_bonus,0,2023-08-02
OFF015477,15716926,fee_waiver,1,2024-09-30
OFF015478,15603554,loan_preapproval,0,2024-02-02
OFF015479,15603554,credit_card_upgrade,0,2023-10-23
OFF015480,15603554,credit_card_upgrade,0,2024-04-11
OFF015481,15603554,savings_bonus,1,2024-04-10
OFF015482,15603554,savings_bonus,1,2024-02-27
OFF015483,15716800,insurance_bundle,0,2023-11-27
OFF015484,15716800,fee_waiver,0,2024-09-18
OFF015485,15716800,credit_card_upgrade,0,2023-11-27
OFF015486,15716800,fee_waiver,0,2024-08-27
OFF015487,15716800,insurance_bundle,0,2024-12-29
